uniq_id,reference,bike_type,bike_size,bike_year,bike_year_circulation,bike_km,bike_color,bike_warranty,bike_description,price,bike_brand,bike_model,vendor_city,vendor_type,source,scrap_date,url
moto-selection-1186406,1186406,ENDURO,300,2021,0,33,,,"DIRT BIKE KTM VEND TRES BELLE 300 TPI COMME NEUVE  ROULE 33H PROMENADE PNEUS NEUFS  REVISEE  REPRISE POSSIBLE  LIVRAISON POSSIBLE   ,1ère main,Garantie 6 mois",9290,KTM,EXC (ENDURO), Grasse,Pro,moto-selection,2021-06-05 19:37:14.564843,http://www.moto-selection.com/moto-occasion/ktm-exc-%28enduro%29/1186406.html
moto-selection-1164225,1164225,ROUTIÈRE,12,2020,0,1000,,,"BMW R 1250 RT 08/08/2020 JMS MOTOS  5 AVENUE DE ST CHAMAND  84000 AVIGNON 04 65 00 00 65  OPTIONS:  PACK TOURING + PACK CONFORT + PACK DYNAMIC + RADIO + KEYLESS RIDE + SHIFTER PRO + OPTION 719 ROUE SPORT + FEUX ADDITIONNELLES LED + APPEL URGENCE INTELLIGENT + OPTION 719 SPECIAL BILLET PACK. ANNONCE NON CONTRACTUELLE  Extension de garantie possible,Financement & Assurance possibles ,Gravage possible,Livraison possible,Reprise possible,1ère main,Disponible à l'essai,Garantie constructeur jusqu'au 08/08/2023",24990,BMW,R 1250 RT, Avignon,Pro,moto-selection,2021-06-05 19:37:19.326119,http://www.moto-selection.com/moto-occasion/bmw-r-1250-rt/1164225.html
moto-selection-1181741,1181741,SCOOTER,125,2008,0,20975,,,"LA CLINIQUE DU SCOOTER PROPOSE :  PIAGGIO X7 125cc   MISE EN CIRCULATION : 14/11/2008 COULEUR : BLEU BRILLANT  KILOMETRAGE : 20975 KMS  GARANTIE : 3 MOIS    LE SCOOTER EST VISIBLE AU 10 RUE CLAUDE BERNARD 75005 PARIS  01.58.89.11.11 PARIS5@LACLINIQUEDUSCOOTER.COM  ,Garantie 3 mois",1199,PIAGGIO,X7, Paris 05,Pro,moto-selection,2021-06-05 19:37:25.091362,http://www.moto-selection.com/moto-occasion/piaggio-x7/1181741.html
moto-selection-1187565,1187565,SCOOTER,125,2021,0,504,,,"  ABS,Anti-patinage,Freinage couplé,Financement & Assurance possibles ,Prix hors frais d'immatriculation,Reprise possible,Garantie constructeur jusqu'au 17/01/2026",2999,HONDA,PCX, Paris 14,Pro,moto-selection,2021-06-05 19:37:31.947304,http://www.moto-selection.com/moto-occasion/honda-pcx/1187565.html
moto-selection-1187659,1187659,ROADSTER,900,2020,0,5900,,,"  ABS,Échappement homologué,Prise USB,Support de plaque,Tampons pare carter,Financement & Assurance possibles ,Gravage possible,Reprise possible,Aucun consommable à prévoir,Révision faite,A peu roulé,Affaire à saisir,Bridable A2,En parfait état,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 04/06/2022",7490,APRILIA,SHIVER 900 ABS, Villefranche Sur Saone,Pro,moto-selection,2021-06-05 19:37:37.727954,http://www.moto-selection.com/moto-occasion/aprilia-shiver-900-abs/1187659.html
moto-selection-1178996,1178996,SCOOTER,300,2014,0,32036,,,"  Tablier,Top case,Aucun consommable à prévoir,1ère main,Garantie 6 mois  Concessionnaire  exclusif PIAGGIO GILERA VESPA  agrée assurances . Piaggio mp3 500  -piaggio x 10 -piaggio  -piaggio typhoon -piaggio zip-Piaggio medley -piaggio fly-piaggio liberty  s vespa primavera - vespa sprint- vespa gts - vepa 946 S  gilera fuoco- gilera runner  GP 800  accessoires - akrapovic -technoglobe-ls-givi-kappa-momo design-kabuto-midland-nolan - sena  ",2500,PIAGGIO,MP3 300 LT, Paris 10,Pro,moto-selection,2021-06-05 19:37:43.351365,http://www.moto-selection.com/moto-occasion/piaggio-mp3-300-lt/1178996.html
moto-selection-1188403,1188403,ROUTIÈRE,1800,2001,0,73655,,,"HONDA GL 1800 GOLDWING !  Véhicule révisé, entretien et consommables a jour, aucun frais a prévoir. Reprise et financement possibles. Livraison possible en France métropolitaine.   ",9690,HONDA,GL 1800 GOLDWING, Limonest,Pro,moto-selection,2021-06-05 19:37:50.108663,http://www.moto-selection.com/moto-occasion/honda-gl-1800-goldwing/1188403.html
moto-selection-1187380,1187380,SCOOTER,125,2017,0,12000,,,"Occasion Honda Nantes Moto  MBK Evolis 125 de 2017  IDEM Yamaha X MAX  Scooter première main en excellent état, aucun frais à prévoir, garantie 6 mois.  Reprise, fiancement et livraison possible dans toute la France.  XMAX  Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Aucun consommable à prévoir,Révision faite,100% d'origine,A peu roulé,En parfait état,1ère main,Garantie 6 mois",3190,MBK,YP125R, Orvault,Pro,moto-selection,2021-06-05 19:37:56.647574,http://www.moto-selection.com/moto-occasion/mbk-yp125r/1187380.html
moto-selection-1180570,1180570,ROADSTER,900,2020,0,1300,,,"Aprilia shiver 900 Abs 2020 Rouge, première mise en circulation 06/05/2020  Moteur :  Aprilia V90 Bicylindre en V, 4-temps longitudinal à 90°, quatre temps, refroidissement liquide, système d'échappement avec double sonde Lambda, quatre soupapes par cylindre  Cylindrée :  896,1 cm3  Carburant : Essence sans plomb Rapport de compression : 11,5 :1 Alésage / Course 92 mm / 67,4 mm Puissance max à l'arbre : 95,2 ch (70KW) à 8750 tr/min Couple 9,17 kgm (90Nm) à 6500 tr/min Allumage : Electronique digitale, intégrée dans le système de gestion moteur Alimentation :  Injection - Ride By Wire Cartographies « Tri-Map »: Sport, Touring et Rain Démarrage : Electrique Lubrification : Carter humide Boîte de vitesses : Boîte à 6 rapports  1° 14/36 (2,57)  2° 17/32 (1,88)  3° 20/30 (1,5)  4° 22/28 (1,27)  5° 23/26 (1,13) 6° 24/25 (1,04) Embrayage : Multidisque à bain d'huile et commande hydraulique Transmission primaire Engrenages à dents droites, rapport de transmission : 40/69 (1:1,73) Transmission secondaire : Par chaîne. Rapport de transmission : 16/44 (1:2,75) Cadre : Treillis tubulaire en acier fixé à des plaques latérales en aluminium. Partie arrière de cadre démontable. Suspension Avant : Fourche hydraulique télescopique Ø 41mm Course : 130mm Arrière : Amortisseur hydraulique réglable en détente et précharge du ressort. Course : 130mm   Freinage Avant : Double disque flottants pétale Ø 320 mm.Etriers 4 pistons à fixation radiale. Arrière : Disque pétale Ø 240 mm. Etrier à simple piston. Durites de frein tressées Système ABS Continental à deux canaux  Longueur / Largeur 2 130 mm/ 810 mm Empattement 1 465 mm Hauteur de selle 810 mm Hauteur maximum 1110 mm Avant-course 109 mm Angle de braquage 25,9° Poids en ordre de marche 218 kg Consommation 5.313 l/100 (cycle WMTC) Emissions CO2 123 g/km (cycle WMTC) Homologation EURO 4 Réservoir 15 Litres  Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Financement possible,Gravage possible,Reprise possible,Double des clés ,Révision faite,Disponible à l'essai,Garantie constructeur jusqu'au 28/02/2022",7549,APRILIA,SHIVER 900 ABS, St Ouen L Aumone,Pro,moto-selection,2021-06-05 19:38:03.585025,http://www.moto-selection.com/moto-occasion/aprilia-shiver-900-abs/1180570.html
moto-selection-1165647,1165647,ROADSTER,821,2019,0,1200,,,.VÉHICULE VENDU EN PROCÉDURE RSV/VEI AUX PROFESSIONNELS OU EN PIÈCES DÉTACHÉES AUX PARTICULIERS OU POUR USAGE SUR PISTE. -LA CARTE GRISE ORIGINALE EST DISPONIBLE POUR LA VENTE A L EXPORT UNIQUEMENT N°12565  ,5500,DUCATI,MONSTER 821, Arles,Pro,moto-selection,2021-06-05 19:38:08.370185,http://www.moto-selection.com/moto-occasion/ducati-monster-821/1165647.html
moto-selection-1187064,1187064,ROUTIÈRE,1300,2012,0,38567,,,HONDA 1300 PAN EUROPEAN   03/2012   38 567KM  - RÉVISION FAITE   - FEUX REGLABLES - FREINAGE ABS COUPLÉ - BULLE REGLAGLE - SELLE CONFORT  - TOP CASE HONDA PAN EUROPEAN     ,7800,HONDA,PAN EUROPEAN 1300, St Malo,Pro,moto-selection,2021-06-05 19:38:14.940519,http://www.moto-selection.com/moto-occasion/honda-pan-european-1300/1187064.html
moto-selection-1151668,1151668,ROUTIÈRE,847,2019,0,2500,,,"YAMAHA NIKEN 2019. Etat proche du neuf (véhicule de démonstration). L'entretien des 1000 sera fait en temps et en heure avant la vente. Essai possible sans rendez vous!  ABS,Garantie 6 mois  -Possibilité de reprendre votre ancienne moto. - Financement possible. - Livraison sous quelques jours. - Possibilité de livrer la moto partout en France",11990,YAMAHA,NIKEN, Quimper,Pro,moto-selection,2021-06-05 19:38:20.684937,http://www.moto-selection.com/moto-occasion/yamaha-niken/1151668.html
moto-selection-1184676,1184676,ROUTIÈRE,847,2016,0,27700,,,"Ancien véhicule de gendarmerie  Révision à jour, suspensions remise à neuf, aucun frais à prévoir  Options: peinture personnalisée, top case 50L Yamaha, sacoche de réservoir, poignées chauffantes, grille de radiateur, bras oscillant rallongé  Garantie 1  an CIRANO  Assurance, reprise, extension de garantie et  financement possibles  ,Garantie 12 mois",8199,YAMAHA,MT-09 TRACER, Nimes,Pro,moto-selection,2021-06-05 19:38:20.847282,http://www.moto-selection.com/moto-occasion/yamaha-mt-09-tracer/1184676.html
moto-selection-1188789,1188789,ROADSTER,1000,2019,0,15140,,,"MT10  DU 16/07/2019 GARANTIE 3 MOIS   LA VIDANGE INTERMEDIAIRE SERA FAITE POUR LA VENTE  + PNEUS NEUF   OPTION: SAUTE VENT + DURITE AVIA   LIVRAISON DANS TOUTE LA FRANCE POUR 310EUR   financement reprise autre moto assurance nous consulter YAM66 Amandine 0683573912 Marco 0665961546 Jean Louis 0679497006 ÉQUIVALENT : MT09-MT09SP-MT10-MT07-MT-Z900-FZ8-FZ1-Z-YAMAMA-HONDA-SUZUKI-KAWASAKI-TRIUMPH-STREET TRIPLE-SPEED TRIPLE-XS-XSR-SCRAMBLE  ABS,Régulateur de vitesse,Shifter,Garantie 3 mois",12199,YAMAHA,MT-10, Perpignan,Pro,moto-selection,2021-06-05 19:38:26.573169,http://www.moto-selection.com/moto-occasion/yamaha-mt-10/1188789.html
moto-selection-1187975,1187975,ROUTIÈRE,800,2010,0,29000,,,"  Aucun consommable à prévoir,100% d'origine,Affaire à saisir,En parfait état,Très bon état général,Garantie 3 mois",5290,YAMAHA,FZ8 S, Quimper,Pro,moto-selection,2021-06-05 19:38:32.546624,http://www.moto-selection.com/moto-occasion/yamaha-fz8-s/1187975.html
moto-selection-1186816,1186816,ENDURO,450,2021,0,2059,,, ,8590,YAMAHA,WR F 450, Valence,Pro,moto-selection,2021-06-05 19:38:37.019216,http://www.moto-selection.com/moto-occasion/yamaha-wr-f-450/1186816.html
moto-selection-1187963,1187963,ROUTIÈRE,600,1998,0,50010,,,"Yamaha XJ 600 diversion bordeaux, prête à prendre la route avec vous pour de belle balade. Pneus neufs, révision faite. A venir voir dans notre concession Suzuki de Salaise sur Sanne, 38150. Contacter David.  Béquille centrale,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Prix hors frais d'immatriculation,Double des clés ,Révision faite,100% d'origine,Échappement d'origine,Disponible à l'essai,Garantie 3 mois",1490,YAMAHA,XJ 600 DIVERSION, Salaise Sur Sanne,Pro,moto-selection,2021-06-05 19:38:40.888780,http://www.moto-selection.com/moto-occasion/yamaha-xj-600-diversion/1187963.html
moto-selection-1188228,1188228,ROADSTER,600,2001,0,53400,,,"* garantie 3 mois moteur et boite de vitesse .  contactez  nicolas  au 0322718588    34CH,Compatible Permis A2,Dépôt-vente,Garantie 3 mois",2390,SUZUKI,GSF 600 BANDIT, Rivery,Pro,moto-selection,2021-06-05 19:38:45.673715,http://www.moto-selection.com/moto-occasion/suzuki-gsf-600-bandit/1188228.html
moto-selection-1184660,1184660,SCOOTER,50,2009,0,17632,,,"CONCESSION URGENCE SCOOTERS BASTILLE  PIAGGIO - VESPA - GILERA - APRILIA  TOUS NOS VEHICULES SONT VENDUS CONTROLES, REVISION COMPLETE FAITE, LAVAGE ET LUSTRAGE INCLUS     MBK BOOSTER NOIR 17630 KM AOUT 2009   GARANTIE 3 MOIS PIECES ET MAIN D'?UVRE REVISION A JOUR    VISIBLE SANS RENDEZ-VOUS  PAS DE REPRISE  0147005252 72 BOULEVARD BEAUMARCHAIS 75011 PARIS    ,Garantie 3 mois",1490,MBK,BOOSTER, Paris 11,Pro,moto-selection,2021-06-05 19:38:50.533483,http://www.moto-selection.com/moto-occasion/mbk-booster/1184660.html
moto-selection-1182444,1182444,ROADSTER,1000,2017,0,12150,,,"Silencieux Akrapovic Jantes forgées Support de plaque court Suspensions pilotées Mode de pilotage pro Régulateur Poignées chauffantes Clignotants Led  ,Disponible à l'essai,Garantie 3 mois",12990,BMW,S 1000 R, La Roche Sur Yon,Pro,moto-selection,2021-06-05 19:38:56.220791,http://www.moto-selection.com/moto-occasion/bmw-s-1000-r/1182444.html
moto-selection-1184584,1184584,TRAIL,1200,2017,0,9373,,,"TRES BELLE 1200PIKES PEAK . 1ERE MAIN .PNEUS NEUFS.ENTRETIEN A JOUR. PRETE A ROULER...  Version sport,1ère main,Garantie 12 mois  FINANCEMENT ET REPRISE POSSIBLE RENSEIGNEMENTS AUPRÈS DE ANDRÉ OU ERICK",16900,DUCATI,MULTISTRADA PIKES PEAK 1200, Vert St Denis,Pro,moto-selection,2021-06-05 19:39:01.960880,http://www.moto-selection.com/moto-occasion/ducati-multistrada-pikes-peak-1200/1184584.html
moto-selection-1175063,1175063,SCOOTER,300,2018,0,2762,,,"Un SYM CRUISYM 300. Entretien fait pour la vente, silencieux POLINI, historique des factures, notice, double de clé.   -	Nos financements.   -	Un crédit classique avec ou sans apport. De 12 à 60 mois. Pour cela rien de plus simple : *3 derniers bulletins de salaire. *1 Justificatif de domicile. *1 copie de la carte d'identité recto-verso. *RIB.  -	Si vous souhaitez avoir plus d'information contacter nous au 02.57.47.02.48 ou par mail à marc@morbihan-moto.com.  « Un crédit vous engage et doit être remboursé. Vérifiez vos capacités de remboursement avant de vous engager. »  Exemple : 95,94EUR/mois SANS APPORT sur 60 mois. (Ou 113,44EUR/mois garantie 5 ans) selon étude. Voir CGV en magasin.   ,Garantie 6 mois",4600,SYM,CRUISYM 300, Ploeren,Pro,moto-selection,2021-06-05 19:39:07.690486,http://www.moto-selection.com/moto-occasion/sym-cruisym-300/1175063.html
moto-selection-1183981,1183981,SPORTIVE,600,2003,0,37500,,, ,3790,SUZUKI,GSX-R 600, Pontarlier,Pro,moto-selection,2021-06-05 19:39:11.376535,http://www.moto-selection.com/moto-occasion/suzuki-gsx-r-600/1183981.html
moto-selection-1184922,1184922,SPORTIVE,1100,1992,0,22607,,,"SUZUKI 1100 GSXR, DATE DE MISE EN CIRCULATION : 31/03/1992, 22 607 KMS!!!  EQUIPEMENTS :   - DURITES AVIA AV/AR,  - FREIN AVANT PR 19,  - HUILE ET RESSORTS DE FOURCHE OHLINS,  - AMORTISSEUR OHLINS,  - ECHAPPEMENT YOSHIMURA,  - EMBRAYAGE NEUF,  - PEINTURE PERSO,  - GARDE BOUE AVANT CARBON,  - SELLE PERSO.  CHANGEMENT DU PNEU AVANT ET VIDANGE FILTRE + HUILE A LA VENTE.  REPRISE, FINANCEMENT ET LIVRAISON POSSIBLE DANS TOUTE LA FRANCE.  ,Garantie 3 mois",4490,SUZUKI,GSX-R 1100, Noyelles Sous Lens,Pro,moto-selection,2021-06-05 19:39:18.440818,http://www.moto-selection.com/moto-occasion/suzuki-gsx-r-1100/1184922.html
moto-selection-1187396,1187396,SPORTIVE,900,2000,0,42000,,,"MOTO en parfait état, révision faite (courroies, 2 pneus, batterie neuf) garantie 6 mois, vendu avec en plus (tapis de réservoir + sacoches de réservoir) CREDIT REPRISE OU ECHANGE POSSIBLE LIVRAISON EXPEDITION en france a partir de 240EUR ttc  ,Garantie 6 mois",4390,DUCATI,900 SSIE, St Dizier,Pro,moto-selection,2021-06-05 19:39:23.190983,http://www.moto-selection.com/moto-occasion/ducati-900-ssie/1187396.html
moto-selection-1187072,1187072,TRAIL,1100,2021,0,603,,,"  ABS,Anti-démarrage,Anti-patinage,Indicateur de rapport engagé,Version sport,Pare main,Démarches administratives sur place,Financement & Assurance possibles ,Gravage possible,Prix hors frais d'immatriculation,Reprise possible,100% d'origine,En parfait état,Première main,Garantie constructeur jusqu'au 02/01/2026",14990,HONDA,AFRICATWIN 1100 ADV SPORT, Paris 14,Pro,moto-selection,2021-06-05 19:39:28.980123,http://www.moto-selection.com/moto-occasion/honda-africatwin-1100-adv-sport/1187072.html
moto-selection-1186742,1186742,ROUTIÈRE,939,2019,0,3800,,,"PREMIERE MAIN   MOTO DANS UN ETAT PROCHE DU NEUF  CARNET D'ENTRETIEN ET FACTURES POUR LA REVISION DES 1000 KM  GARANTIE CONSTRUCTEUR 11/2021  OPTIONS :  LIGNE COMPLETE AKRAPOVIC  SUPPORT DE PLAQUE BULLE FUMEE  CLIGNOTANTS DUCATI PERFORMANCE PROTECTION LEVIER   ABS,Anti-démarrage,Anti-patinage,Indicateur de rapport engagé,Peinture métal,Prise 12V,Shifter,Amortisseurs Ohlins,Bulle réglable,Ligne complète Akrapovic,Ligne d'échappement inox,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Financement possible,Gravage possible,Livraison possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Reprise possible,Transport possible,1ère main,Garantie constructeur jusqu'au 21/11/2021",13490,DUCATI,SUPERSPORT 939S, Chatillon,Pro,moto-selection,2021-06-05 19:39:35.725335,http://www.moto-selection.com/moto-occasion/ducati-supersport-939s/1186742.html
moto-selection-1188246,1188246,ROUTIÈRE,1000,2019,0,18729,,,"Moto en excellente état, entretiens réseaux, pneus récents, dernier entretien 18 000km avec le kit chaine, rien à prévoir, pack performance et grand tourer, bulle fumé, silencieux ackrapovick.  ABS,Béquille centrale,Poignées chauffantes,Régulateur de vitesse,Shifter,Valises,Bulle fumée,Échappement homologué,Protection réservoir,Silencieux Akrapovic,Support de plaque,Tampons pare carter,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Extension de garantie possible,Financement & Assurance possibles ,Financement possible,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Reprise possible,Aucun consommable à prévoir,Kit chaine neuf,En parfait état,Première main,1ère main,Garantie 3 mois",14999,KAWASAKI,H2 SX, St Thibault Des Vignes,Pro,moto-selection,2021-06-05 19:39:40.727420,http://www.moto-selection.com/moto-occasion/kawasaki-h2-sx/1188246.html
moto-selection-1173229,1173229,SCOOTER,400,2016,0,16743,,,"PEUGEOT METROPOLIS 400 RS DATE DE PREMIÈRE DE CIRCULATION: 16/02/2016 KILOMETRAGE: 16743KMS GARANTIE 3 MOIS  ABS,Anti-démarrage,Béquille centrale,Freinage couplé,Peinture mat ,Peinture vernie,Prise 12V,Prise USB,Répartiteur de freinage,Bulle fumée,Coupe circuit,Pare brise,Porte bagage,Prise USB,Support Top case,Top case,Warning,Assurance sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Financement possible,Gravage possible,Prix hors frais d'immatriculation,Reprise possible,Double des clés ,Manuel d'origine,Révision faite,Compatible Permis A2,Disponible à l'essai,Garantie 3 mois  ITALISCOOT-ITALIBIKE 129 ROUTE DES SORINIERES 44400 REZE OUVERT DU MARDI AU SAMEDI 9H15-12H15/14H-19H ",5990,PEUGEOT,METROPOLIS 400, Reze,Pro,moto-selection,2021-06-05 19:39:46.714495,http://www.moto-selection.com/moto-occasion/peugeot-metropolis-400/1173229.html
moto-selection-1186410,1186410,TRAIL,650,1996,0,22100,,,"  Aucun consommable à prévoir,Révision faite,Garantie 3 mois",2300,APRILIA,PEGASO 650, Villefranche De Rouergue,Pro,moto-selection,2021-06-05 19:39:51.331837,http://www.moto-selection.com/moto-occasion/aprilia-pegaso-650/1186410.html
moto-selection-1187697,1187697,ROADSTER,600,2009,0,55629,,,"Moto en bon état, aucun frais à prévoir. Equipements : Double échappement AKRAPOVIC titane Garantie 3 mois Financement possible pour 110EUR/ mois* sur 24 mois avec un apport initial de 1000EUR (modulable sur demande).  Extension de garantie possible,Financement & Assurance possibles ,Transport possible,Garantie 3 mois  REPRISE AUTO possible toutes marques, tous kilométrages. Livraison possible partout en France à partir de 299EURttc ( hors assurance dommage 49EURttc) ACHAT - REPRISE - DEPOT VENTE MOTO, QUAD & SCOOTER MULTIMARQUE Possibilité de garantie 12,24 et 36 mois pour 21EUR/mois* *Voir condition auprès du service commercial",3499,YAMAHA,FZ6 (98CV), Nimes,Pro,moto-selection,2021-06-05 19:39:56.188304,http://www.moto-selection.com/moto-occasion/yamaha-fz6-%2898cv%29/1187697.html
